,javascript,java,c#,python,php,android,jquery,html,c++,css,ios,mysql,sql,asp.net,r,c,arrays,ruby-on-rails,node.js,.net,objective-c,json,sql-server,angularjs,swift
2012-04-06,8190.862366,9372.036559,13688.46667,795.2,5566.236559,5845.223656,6215.264516,1873.462366,1138.122581,898.7247312,2832.212903,1084.311828,1386.324731,2006.225806,64.69462366,307.9569892,129.311828,553.1032258,60.36989247,1421.427957,927.4666667,231.511828,328.716129,0.1,0
2012-04-13,7860.522581,9636.784946,13732.26452,934.4064516,5713.894624,5614.690323,5901.565591,1924.425806,1098.098925,874.1827957,3053.303226,1014.206452,1338.51828,1969.924731,59.79139785,335.3247312,137.711828,507.1591398,42.0516129,1551.498925,1132.36129,240.2645161,367.9247312,0.204545455,0
2012-04-20,7887.165591,9782.449462,13415.52903,958.227957,5557.045161,5777.322581,6049.133333,1923.197849,1112.492473,981.3612903,3061.546237,1009.012903,1154.765591,1914.765591,57.7655914,344.7290323,138.1892473,537.5311828,19.03655914,1441.458065,1132.339785,207.2236559,354.827957,0.435897436,0
2012-04-27,8318.649462,9489.780645,14909.17849,1088.023656,4956.946237,5494.95914,6471.651613,1942.612903,883.9612903,903.0365591,3006.546237,1029.716129,1128.729032,1867.765591,56.72903226,274.5698925,143.4064516,572.3784946,31.33978495,1706.427957,1149.511828,308.5032258,395.1698925,0.389705882,0
2012-05-04,8940.31828,10395.60645,15683.35914,1219.627957,5178.845161,5634.511828,6809.451613,1899.855914,929.6473118,1028.778495,2848.331183,1042.849462,1149.851613,1805.103226,69.92903226,270.9612903,150.4903226,483.7462366,37.34623656,1678.425806,1061.806452,302.2580645,397.9892473,0.3625,0
2012-05-11,9417.389247,10166.82796,15799.22796,1184.791398,5719.782796,5884.903226,6994.298925,1846.432258,792.9806452,1107.473118,3074.255914,1080.903226,1082.4,1867.156989,84.22365591,252.3397849,173.5655914,480.1569892,49.42795699,1558.073118,967.2666667,340.3806452,388.516129,0.367647059,0
2012-05-18,9471.91828,9685.378495,16031.18065,1360.006452,5611.324731,6449.329032,7378.11828,2132.006452,814.1978495,1073.582796,2952.062366,1278.058065,1304.406452,2031.866667,82.42795699,231.5978495,187.627957,426.1182796,50.31182796,1536.984946,948.2645161,341.5182796,482.5784946,0.457142857,0
2012-05-25,10726.60645,10586.04516,16382.96559,1783.445161,6261.724731,7010.129032,7724.589247,2300.524731,992.9569892,1255.664516,3231.591398,1558.133333,1536.95914,2283.655914,95.72473118,259.455914,225.3913978,532.6946237,48.59569892,1454.625806,992.8623656,366.3784946,495.316129,1.378787879,0
2012-06-01,11402.45161,11195.89032,17254.72258,1838.864516,7096.264516,7089.311828,8290.625806,2423.165591,1090.378495,1321.369892,3589.466667,1613.913978,1531.524731,2447.722581,90.51397849,293.1397849,251.9978495,540.6322581,59.60645161,1472.916129,1142.012903,301.2258065,494.3655914,2.273333333,0
2012-06-08,11581.63656,11211.56129,17790.43656,1943.313978,6618.898925,6966.406452,8362.449462,2487.731183,1298.795699,1310.578495,3413.331183,1632.627957,1573.997849,2452.047312,106.9225806,286.7612903,236.1784946,610.4451613,44.31397849,1582.113978,1180.223656,281.5612903,507.6903226,2.189655172,0
2012-06-15,13152.1914,12591.1914,18359.86667,2000.75914,6549.778495,7675.227957,9589.258065,2585.778495,1501.094624,1439.597849,3331.769892,1684.595699,1634.539785,2485.806452,108.3397849,296.7784946,237.0924731,759.3655914,54.57849462,1654.91828,1290.746237,339.6365591,480.7462366,2.247354497,0
2012-06-22,13676.51613,13163.25161,18256.82581,2049.449462,7270.339785,8230.984946,9460.073118,2903.412903,1454.612903,1411.739785,3533.584946,1505.627957,1650.995699,2100.462366,121.9247312,383.3032258,209.9655914,843.3139785,56.09247312,1726.847312,1374.058065,290.6924731,418.2666667,2.257936508,0
2012-06-29,13439.94624,13623.87957,19438.83656,2204.703226,6997.116129,8949.898925,9625.529032,2995.311828,1607.989247,1534.492473,3365.529032,1366.984946,1713.847312,2063.494624,141.255914,309.7849462,179.9978495,781.4236559,50.06451613,1728.466667,1278.997849,301.7247312,440.4946237,1.399014778,0
2012-07-06,14184.72473,13999.26237,20530.64516,2356.96129,7996.178495,9430.232258,9987.778495,3196.76129,1486.236559,1584.546237,3649.71828,1543.655914,1867.946237,2238.95914,147.1462366,279.8064516,182.7849462,789.427957,66.76129032,1904.849462,1427.466667,341.7655914,471.2903226,2.365079365,0
2012-07-13,14547.66667,13998.51183,19662.51398,2492.294624,7948.739785,9122.206452,10382.82581,3161.789247,1432.864516,1423.27957,3987.191398,1344.778495,2100.206452,2342.503226,144.3225806,307.0623656,219.1032258,751.5311828,63.32258065,1731.51828,1462.124731,337.1892473,491.0516129,2.395502646,0
2012-07-20,13480.02796,12795.5914,19222.69247,2375.655914,7734.791398,8493.503226,9426.466667,2814.698925,1309.75914,1317.513978,3812.931183,1282.965591,2011.384946,2377.825806,111.827957,245.6580645,226.5784946,686.2129032,56.95698925,1597.197849,1514.56129,327.7247312,471.5892473,5.567816092,0
2012-07-27,13135.13333,11833.8,17628.25806,2463.131183,7314.35914,7393.922581,9399.292473,2668.916129,1268.524731,1307.632258,3780.832258,1147.124731,2081.91828,2430.795699,105.1698925,173.5333333,206.9311828,666.0731183,70.70322581,1375.95914,1535.862366,320.8795699,456.5247312,4.874712644,0.333333333
2012-08-03,13134.96129,11753.75914,16641.66237,2305.382796,6818.425806,7119.432258,9232.569892,2420.797849,1043,1136.129032,3541.16129,1276.991398,2015.455914,2473.931183,73.32258065,190.5913978,206.6129032,801.4322581,64.6516129,1409.694624,1492.87957,272.6365591,495.3397849,4.110344828,0.5
2012-08-10,11860.71183,11491.37849,16575.45161,2107.247312,6056.694624,7482.025806,8054.047312,2175.455914,849.3806452,1036.094624,3557.946237,1244.836559,1782.245161,2102.539785,79.89892473,193.3247312,138.1311828,770.9290323,67.63655914,1530.094624,1410.647312,232.3247312,466.5849462,4.384946237,0.333333333
2012-08-17,10548.49032,12397.05591,16978.13333,2011.713978,6058.15914,8098.251613,7609.711828,1988.223656,872.7913978,1043.384946,3461.666667,1429.711828,1903.636559,2176.236559,94.91182796,197.427957,124.1978495,806.8494624,58.98924731,1661.462366,1391.324731,237.5978495,508.0064516,3.023655914,0.2
2012-08-24,10481.14624,12088.52903,16686.23656,1849.391398,6051.862366,8221.116129,8135.673118,2074.169892,888.1397849,1058.827957,3183.073118,1400.797849,1829.129032,2095.27957,108.1978495,211.1892473,133.8989247,723.0946237,41.51612903,1655.066667,1034.098925,288.1569892,520.0365591,4.380645161,0
2012-08-31,10215.3957,12296.20645,16876.27957,1631.95914,6402.651613,8869.131183,8128.064516,2364.516129,1039.903226,1089.658065,3853.006452,1326.978495,1772.412903,2023.36129,124.6924731,332.8903226,116.6494624,678.911828,32.8,1616.765591,1068.494624,330.4365591,569.6365591,7.797849462,0
2012-09-07,10081.39785,10804.45591,16836.09462,1505.780645,6198.96129,8399.473118,8205.847312,2360.31828,1107.264516,1078.191398,3959.322581,1159.492473,1807.556989,1987.412903,130.1892473,290.9892473,192.9655914,677.4494624,37.44731183,1440,1219.580645,353.9806452,528.5247312,9.722580645,0
2012-09-14,11078.18495,10482.16559,16626.13118,1363.273118,6846.847312,8251.556989,8507.565591,2606.455914,1158.995699,1229.27957,4027.797849,1000.739785,1709.473118,2092.997849,101.8645161,302.1784946,204.2236559,622.3956989,63.71397849,1381.273118,1445.51828,325.7827957,470.7569892,10.45806452,0
2012-09-21,11414.23656,11178.42581,16430.75699,1298.991398,6894.380645,7853.047312,9417.627957,2642.823656,1222.658065,1167.531183,4270.864516,886.3311828,1863.094624,2026.929032,114.5139785,325.6473118,240.9225806,629.7247312,73.78924731,1344.346237,1432.898925,290.5225806,489.3139785,11.94623656,0
2012-09-28,11312.45591,10592.49247,16612.53333,1556.258065,7355.189247,7082.939785,9560.989247,2613.047312,1115.189247,1234.156989,4079.823656,1021.513978,1949.55914,2205.55914,123.911828,262.827957,235.7655914,610.8365591,72.95698925,1439.090323,1439.862366,260.0580645,481.3784946,13.35172414,0
2012-10-05,11315.76129,9824.380645,16310.85806,1373.294624,6623.425806,6366.384946,9339.266667,2488.294624,1039.855914,1254.855914,3930.133333,979.9397849,1903.825806,2147.858065,130.0494624,218.2129032,230.6473118,538.2451613,89.56129032,1416.51828,1357.294624,208.1913978,453.1591398,12.86896552,0
2012-10-12,11136.25161,10144.37849,16143.87957,1589.094624,6485.911828,6664.236559,9309.858065,2306.991398,1126.862366,1059.516129,4112.189247,1076.225806,2052.445161,2090.391398,132.2451613,211.2,189.4903226,592.7462366,67.18924731,1324.316129,1241.023656,193.8795699,523.9978495,12.64367816,0
2012-10-19,10305.98495,9067.36129,15203.4129,1742.524731,6165.397849,5898.984946,7800.91828,2276.273118,1061.929032,1043.322581,3792.96129,1070.178495,2051.47957,1989.047312,124.0666667,199.916129,184.3225806,497.311828,68.84516129,1206.382796,1075.965591,246.0666667,557.8731183,11.54482759,0
2012-10-26,10046.73978,9367.436559,14325.55914,1846.331183,5579.582796,6015.694624,7791.713978,2064.778495,1227.836559,981.9032258,3738.513978,1187,2064.612903,1890.062366,129.2494624,205.7849462,187.311828,500.9827957,61.04516129,1233.262366,1062.969892,251.6322581,589.4473118,9.264367816,0
2012-11-02,10928.69032,11051.16559,14633.34624,2124.791398,6137.597849,6146.131183,7824.458065,2234.597849,1467.116129,1021.36129,3559.436559,1421.855914,2221.324731,1843.445161,135.3913978,263.2365591,186.6451613,549.2236559,63.96129032,1361.694624,1003.247312,270.8903226,610.4903226,9.492473118,0
2012-11-09,10938.46452,11104.91398,14606.85591,2014.627957,6513,7581.395699,8153.980645,2298.694624,1359.378495,1061.262366,3388.632258,1628.11828,2194.597849,1895.262366,136.6731183,266.0258065,202.1032258,539.8731183,50.77849462,1429.391398,929.3569892,262.0129032,630.5806452,14.76989247,0
2012-11-16,12398.9914,11727.92473,15365.62796,2004.513978,6664.582796,7927.232258,8595.113978,2659.832258,1521.71828,1250.556989,3688.997849,1578.331183,2209.87957,2034.169892,169.4516129,241.6473118,228.0064516,550.5591398,72.12903226,1419.331183,1148.569892,259.455914,597.8129032,19.07956989,
2012-11-23,12459.82796,13211.0129,16436.45161,2032.713978,7237.765591,8611.397849,8717.178495,2550.492473,1578.389247,1288.494624,4072.455914,1610.911828,2484.311828,2118.490323,177.5032258,301.9397849,276.0989247,600.5569892,73.89462366,1411.31828,1366.806452,236.6580645,660.6365591,17.24731183,0
2012-11-30,12608.47312,14565.59785,16715.20645,2004.67957,7620.47957,9088.333333,9293.447312,2757.447312,1585.262366,1374.380645,4026.195699,1495.956989,2452.645161,2000.458065,191.1612903,358.2731183,313.8623656,558.711828,77.82365591,1194.55914,1397.113978,243.8322581,606.8903226,16.43225806,0
2012-12-07,11398.13118,12159.9957,14870.06237,1735.922581,6908.733333,7394.466667,8425.382796,2506.294624,1465.765591,1302.516129,3816.978495,1254.236559,2048.066667,1997.07957,216.1032258,263.1397849,240.2064516,496.027957,73.69462366,1001.378495,1370.494624,243.1612903,561.6516129,15.09032258,0
2012-12-14,11465.22581,12744.12903,14051.43226,1808.227957,6635.180645,8484.180645,8701.447312,2509.765591,1359.494624,1290.225806,4008.666667,1301.223656,2103.180645,1922.384946,196.7655914,318.8258065,140.1806452,598.1311828,55.5655914,1183.113978,1351.591398,270.4064516,509.9247312,24.91827957,0
2012-12-21,11487.91828,13913.15699,15685.49892,1864.232258,7019.995699,9336.778495,8448.062366,2475.849462,1385.27957,1315.251613,3899.178495,1655.191398,2234.6,1927.978495,237.4924731,384.8666667,166.5569892,571.5247312,57.02580645,1257.11828,1348.462366,313.6365591,556.3655914,26.51397849,0.333333333
2012-12-28,12078.92258,14064.82796,18821.02581,1992.247312,6705.225806,9086.195699,9367.511828,2918.511828,1172.292473,1431.855914,3999.156989,1624.35914,2169.51828,2068.449462,241.8623656,392.8924731,181.2129032,565.5892473,58.25591398,1437.612903,1378.873118,342.1784946,546.0365591,26.86236559,0.333333333
2013-01-04,11952.64946,12932.78065,18454.31398,1967.466667,6131.062366,8381.498925,8836.662366,2481.045161,1213.989247,1371.324731,3786.458065,1287.462366,2279.658065,2086.662366,184.6795699,257.1569892,168.5827957,477.9311828,67.07311828,1472.711828,1422.636559,341.427957,526.4451613,35.04731183,0.25
2013-01-11,13009.54624,13701.05161,19832.39785,2378.012903,6818.858065,8683.47957,9324.378495,2705.055914,1241.858065,1639.492473,3901.991398,1503.591398,2624.565591,2248.76129,211.1591398,258.4989247,196.7913978,539.7978495,93.55698925,1427.627957,1378.956989,388.8946237,533.8,39.75913978,0.2
2013-01-18,13992.39785,12613.72473,19650.14624,2443.969892,6806.929032,8337.258065,9445.511828,2971.169892,1333.546237,1656.731183,3949.847312,1304.673118,2537.266667,2348.012903,241.7655914,217.5290323,222.911828,610.1956989,97.95913978,1467.111828,1415.146237,373.1462366,589.7311828,43.05806452,0.2
2013-01-25,13986.1914,13827.69892,19658.09247,2469.589247,7537.316129,8245.156989,9475.812903,3086.455914,1432.892473,1868.47957,3960.365591,1417.606452,2712.524731,2488.791398,268.3655914,229.9397849,262.1032258,600.1827957,101.3290323,1421.795699,1240.649462,375.4924731,660.9698925,43.52903226,0
2013-02-01,15009.22796,14415.92258,19509.7914,2766.191398,8328.713978,8345.862366,10251.99785,3430.929032,1404.212903,1882.316129,4178.827957,1498.595699,2633.356989,2562.916129,267.5139785,314.1612903,284.0731183,623.5827957,90.32903226,1349.492473,1404.662366,422.9225806,690.7290323,36.79569892,0
2013-02-08,15988.22796,14466.45161,19919.1828,2590.847312,8992.606452,9191.225806,11656.90323,3394.066667,1336.556989,1812.090323,4292.262366,1475.75914,2551.111828,2608.11828,264.4795699,323.655914,351.1333333,661.3892473,76.32473118,1442.929032,1666.722581,482.6645161,782.5892473,49.18494624,0
2013-02-15,16131.46237,14561.25806,20728.85161,2500.322581,9294.690323,9866.139785,12931.11398,3581.406452,1469.139785,1931.047312,4581.094624,1702.378495,2786.991398,2684.11828,250.8236559,318.8903226,359.6795699,765.4946237,91.40645161,1444.806452,1739.225806,517.5978495,836.455914,53.5827957,0
2013-02-22,16653.98925,14636.13978,20211.26237,2510.195699,8834.31828,10024.56989,12828.55914,3749.623656,1374.582796,2016.855914,4964.012903,1802.35914,2959.251613,2523.184946,215.5978495,303.8731183,398.1655914,883.5978495,109.3333333,1432.513978,1812.698925,539.8666667,771.7290323,60.18064516,0
2013-03-01,16922.03226,14112.8,20833.87957,2533.731183,8330.197849,10394.1828,12471.18065,3484.466667,1421.87957,1981.197849,5045.724731,1544.578495,3138.997849,2565.890323,210.8946237,288.7182796,390.3032258,889.0473118,120.6473118,1317.827957,1709.662366,485.4473118,944.0623656,66.45591398,0
2013-03-08,16179.44731,13744.10323,21437.76559,2692.092473,7575.032258,10247.76129,11122.11183,3562.524731,1642.298925,1905.397849,4781.569892,1538.569892,3178.651613,2592.249462,231.9978495,346.427957,390.8451613,853.3247312,111.1290323,1300.539785,1592.389247,445.6903226,960.9892473,67.71397849,0
2013-03-15,15567.11398,13555.89247,22404.42796,2858.825806,7394.529032,9553.047312,9740.045161,3653.494624,1685.356989,1901.058065,4597.658065,1424.533333,3105.513978,2953.16129,233.2,389.3655914,427.7827957,734.6795699,90.99569892,1399.765591,1483.356989,346.027957,942.8795699,69.50322581,0
2013-03-22,15751.9957,12276.96989,23007.47312,2944.131183,7716.916129,9063.032258,9518.027957,3287.765591,1862.75914,1621.806452,4561.55914,1471.71828,2793.292473,3072.789247,237.2258065,405.7333333,399.311828,527.0322581,73.71397849,1517.333333,1381.658065,362.3655914,941.5032258,84.29247312,0
2013-03-29,16228.86237,12845.2,24106.12473,3022.784946,7697.397849,8842.369892,10115.29247,3529.789247,1781.739785,1657.612903,4266.606452,1408.516129,2742.124731,3238.247312,301.5978495,436.911828,396.9247312,549.6129032,52.27311828,1539.724731,1293.103226,351.6365591,875.6946237,97.4516129,0.2
2013-04-05,15781.75914,12124.56989,22293.33118,2670.658065,8336.178495,7634.036559,10090.35699,3466.533333,1668.378495,1659.382796,3936.15914,1540.780645,2604.195699,3114.664516,310.8623656,428.3849462,420.511828,518.0989247,49.76989247,1369.073118,1037.823656,322.2989247,783.5182796,118.6236559,0.25
2013-04-12,15110.25806,11804.34624,18589.70323,2509.6,7737.073118,7688.227957,10812.31183,3138.627957,1572.255914,1666.092473,4114.324731,1486.098925,2605.729032,2616.91828,276.8924731,418.8494624,299.0946237,539.2903226,73.07956989,1048.227957,1084.251613,309.4623656,720.9032258,102.4258065,0.333333333
2013-04-19,15098.93978,13215.56559,17440.18925,2491.182796,7484.522581,8339.098925,10848.30323,3295.111828,1505.67957,1720.531183,4174.255914,1378.292473,2544.978495,2462.965591,287.2236559,375.9591398,292.3806452,599.6322581,106.5913978,879.8473118,975.0645161,354.8322581,711.0473118,102.5591398,0.5
2013-04-26,15504.45161,13536.98065,17054.11398,2413.711828,7702.356989,9188.365591,11453.24946,3454.458065,1421.31828,1721.180645,4189.655914,1588.984946,2706.903226,2466.582796,289.1655914,386.7397849,290.8795699,623.9784946,96.98494624,914.0451613,983.5892473,377.7591398,723.5784946,105.6258065,0
2013-05-03,16196.49032,14354.51613,18155.49247,2671.565591,8451.232258,9914.51828,11283.82581,3296.890323,1654.045161,1593.651613,4732.75914,1612.31828,2934.494624,2473.739785,296.027957,346.9978495,322.8494624,634.7698925,113.3698925,932.1247312,1023.35914,424.2064516,789.5247312,122.9698925,
2013-05-10,17187.92903,15120.99785,20505.51398,2961.75914,8592.812903,11093.22366,11363.93118,3174.612903,1584.206452,1518.924731,4820.232258,1575.412903,2846.423656,2687.195699,278.9806452,386.7247312,283.4322581,712.6623656,113.3655914,1066.823656,1045.012903,511.5290323,678.6258065,130.2946237,0
2013-05-17,16838.30323,14312.16129,22033.45591,2979.784946,9060.546237,9579.756989,11281.24731,3214.823656,1498.184946,1545.516129,4471.847312,1562.969892,2967.623656,2721.103226,283.1462366,358.7247312,324.511828,763.1397849,99.5311828,1158.464516,1088.825806,511.0494624,800.8451613,147.6258065,0
2013-05-24,19015.7828,15035.59785,23463.07312,3221.316129,9850.311828,10239.51613,11469.71613,3870.584946,1630.025806,1837.165591,4280.812903,1564.191398,3153.632258,2674.098925,297.0365591,363.3612903,298.6623656,744.1978495,111.1247312,1290.894624,1084.724731,533.2451613,884.3032258,153.4731183,0
2013-05-31,20038.89032,15301.45806,23487.32258,3414.96129,9146.180645,10406.63226,12220.92473,4167.090323,1957.931183,1892.195699,4199.589247,1677.662366,3284.35914,2703.245161,277.3806452,399.9225806,329.5247312,865.0451613,135.6623656,1270.827957,1142.591398,583.855914,955.911828,148.5311828,0
2013-06-07,20222.58495,16587.22796,22376.72473,4030.71828,9041.111828,10113.26237,12226.38925,4494.313978,2132.916129,2164.556989,3664.55914,1858.713978,3637.156989,2750.51828,285.9827957,479.6451613,354.6258065,868.5612903,161.6258065,1318.765591,1062.858065,559.5849462,941.4236559,176.3591398,0
2013-06-14,21124.56129,17926.83656,23929.09247,3880.784946,9737.812903,11035.3957,12862.7914,4670.645161,2285.206452,2185.264516,4183.11828,2006.892473,3860.890323,2712.380645,313.4623656,491.2924731,333.111828,912.5892473,156.6258065,1372.124731,1146.447312,617.1290323,940.0494624,209.7290323,0
2013-06-21,22174.78925,18618.98925,24118.66452,4439.729032,10159.24946,11477.98495,13903.11828,5130.15914,2463.91828,2190.511828,4478.292473,2051.75914,3818.27957,2970.249462,330.627957,471.5225806,352.8322581,963.8731183,157.9892473,1334.324731,1125.647312,672.855914,941.9806452,224.1311828,0
2013-06-28,22182.4129,19583.06452,25114.05161,4709.87957,11170.42581,13163.91828,14361.73978,5305.836559,2257.597849,2280.769892,4383.580645,1955.139785,4019.494624,2991.765591,353.3655914,478.5225806,390.2258065,869.9913978,173.0236559,1402.978495,1143.423656,624.6903226,980.1849462,227.9956989,0
2013-07-05,23661.47957,20449.58925,26795.65161,4814.91828,12274.27312,15058.91613,15191.84731,5718.55914,2129.356989,2489.15914,4919.612903,2171.494624,4429.982796,2984.258065,342.7913978,445.0064516,431.2924731,909.6064516,167.3591398,1483.645161,1143.769892,679.911828,983.627957,267.2473118,0.25
2013-07-12,24291.4129,19412.82366,26657.7914,4462.111828,12216.04946,15243.38065,14998.23656,5989.006452,2077.331183,2392.331183,5068.178495,1906.546237,4162.451613,3099.129032,341.2580645,406.5333333,441.0795699,881.4258065,178.4494624,1513.529032,1159.356989,609.3397849,1054.529032,279.9827957,0.333333333
2013-07-19,22514.71613,17970.52903,24878.14624,4400.582796,11567.11828,13562.63656,13544.11183,5445.612903,1806.195699,2329.206452,4413.146237,1690.67957,4174.765591,2672.389247,307.6731183,434.1462366,405.0451613,819.655914,182.7655914,1418.064516,1076.924731,507.1612903,1006.939785,262.2236559,0.25
2013-07-26,20706.67312,15865.65806,23165.11828,3897.556989,10325.31828,12320.91398,12580.83656,4797.556989,1633.690323,1952.612903,4345.16129,1660.531183,4015.851613,2252.464516,299.3225806,385.5569892,330.8731183,954.5032258,170.5462366,1422.313978,1047.651613,442.5247312,950.5290323,268.9892473,0.333333333
2013-08-02,22724.66237,15657.6,23119.11183,3659.956989,9588.023656,10442.66667,13444.42796,5844.894624,1586.939785,2713.606452,4119.139785,1916.262366,4062.625806,2296.513978,338.6731183,384.3655914,361.1311828,1161.090323,157.7698925,1336.662366,960.5569892,536.2451613,1007.56129,338.0924731,0
2013-08-09,24535.50323,16706.51398,22334.98495,3193.032258,9701.791398,9408.4,13874.84946,5911.329032,1600.036559,2887.395699,3686.784946,1778.122581,4167.458065,2098.346237,328.3397849,336.5569892,393.6946237,1115.825806,180.4236559,1172.303226,1065.333333,647.0129032,1069.178495,326.7225806,0
2013-08-16,24668.26237,17073.02796,22615.23226,3042.6,9927.27957,9491.997849,14303.69032,5537.316129,1578.073118,2820.76129,3951.894624,2077.492473,4634.655914,1997.76129,327.8236559,325.8946237,483.0989247,1182.258065,197.0924731,1146.849462,1013.612903,633.6903226,1087.746237,346.311828,0
2013-08-23,25988.24731,17505.93978,22650.05161,2709.490323,9460.066667,9741.195699,14556.73978,5692.584946,1449.729032,2955.855914,4421.395699,2065.898925,4644.124731,2091.406452,291.4451613,312.3247312,518.5698925,1111.092473,225.9225806,991.4516129,1105.636559,681.4258065,1129.247312,340.3032258,0
2013-08-30,26468.49032,17533.24731,24075.89462,2591.658065,9691.255914,9567.673118,14605.63656,5156.922581,1475.851613,2810.303226,5484.490323,1834.412903,4661.95914,2160.382796,249.0795699,327.1784946,513.8623656,1058.045161,214.2064516,906.9462366,1459.864516,662.6494624,1128.051613,378.4989247,0.111111111
2013-09-06,27559.35699,15612.47957,23402.59785,2501.939785,10273.54624,8613.023656,14956.74624,4916.036559,1531.969892,2773.569892,5826.191398,1806.946237,4768.729032,2238.264516,229.9806452,302.4731183,535.6623656,1086.922581,223.4258065,864.9806452,1484.249462,592.6903226,1072.698925,377.5892473,0.177777778
2013-09-13,28666.64516,16458.13333,24337.56129,2586.903226,10268.52903,8793.191398,15451.9957,5281.311828,2004.391398,2764.731183,6101.823656,1915.946237,4642.651613,2321.397849,255.711828,372.7956989,460.7182796,1073.825806,201.0989247,980.6322581,1521.178495,601.4666667,1027.96129,366.9913978,0.233333333
2013-09-20,29148.55699,15640.44516,23117.04731,2763.449462,9822.597849,8183.929032,15244.44946,5840.894624,2016.032258,2951.298925,5747.698925,1920.331183,4732.27957,2259.711828,272.0903226,336.2623656,427.8666667,1132.582796,188.4795699,929.1956989,1412.658065,587.5462366,989.8516129,420.3225806,0.233333333
2013-09-27,28986.46237,16731.69462,24252.86237,3341.784946,11204.82366,8577.636559,14983.50323,5813.356989,1942.225806,3204.124731,5733.36129,2187.47957,5050.346237,2448.427957,265.3462366,305.655914,339.2322581,1167.180645,194.0473118,1033.647312,1342.894624,686.9698925,1083.625806,433.0946237,0.267857143
2013-10-04,31589.31613,18852.12258,24994.65806,3625.331183,11914.7957,9635.331183,16033.13333,6501.313978,1810.595699,3436.225806,5934.113978,2403.625806,5098.324731,2775.458065,257.311828,325.9462366,370.9849462,1055.565591,201.911828,1153.898925,1328.165591,708.7032258,1085.47957,419.4365591,0.3
2013-10-11,29313.45806,18294.65161,23391.76559,3554.098925,11026.00645,9092.184946,14643.49032,6601.858065,2038.16129,3676.236559,5578.382796,2170.765591,5048.980645,2682.27957,243.8322581,292.5827957,427.111828,1088.647312,177.9182796,1057.556989,1202.980645,630.1827957,1084.546237,403.9569892,0.333333333
2013-10-18,28509.4129,17729.11613,24322.18065,3903.249462,11386.46452,10076.71183,13908.29247,6381.6,1946.35914,3662.71828,5584.858065,2263.458065,4940.765591,2898.36129,255.7698925,231.3311828,631.7698925,1037.929032,179.716129,1099.769892,1152.56129,673.8494624,1144.780645,436.4451613,0
2013-10-25,27774.09462,18755.72903,24154.00645,3730.365591,11088.7957,9525.247312,13392.27957,6375.303226,2320.698925,3539.464516,5495.380645,1973.333333,4831.589247,2772.873118,331.7247312,303.5139785,731.6494624,1033.789247,230.7139785,1021.290323,1155.997849,683.8903226,1135.894624,388.6365591,0.5
2013-11-01,25772.10323,19672.20645,25299.02581,3507.946237,10707.67957,9915.262366,12446.06667,5794.655914,2529.529032,3317.864516,5283.546237,1930.995699,4923.227957,2705.251613,321.2365591,349.7182796,727.855914,1053.76129,268.8322581,963.1182796,1179.651613,628.5139785,1121.389247,421.716129,0.2
2013-11-08,25925.52473,18913.3828,24729.92258,3450.369892,10966.63656,9239.116129,13643.62366,6268.997849,2395.36129,3416.055914,5005.711828,1995.898925,4815.47957,2722.378495,325.1569892,323.9247312,681.4,1094.739785,291.6623656,912.4623656,1069.524731,648.2795699,1101.062366,421.311828,0
2013-11-15,28180.95914,21292.51398,24681.20645,3682.182796,11035.85591,9294.673118,13829.09462,6146.503226,2187.382796,3289.35914,4922.322581,1882.473118,5122.795699,2465.169892,387.1913978,378.8,636.5913978,1046.782796,320.0494624,960.0924731,1218.903226,782.6795699,1214.931183,439.5806452,0
2013-11-22,29943.05806,22428.13333,23878.62366,3790.247312,11368.3914,10426.96129,14493.3957,6808.739785,1791.632258,3619.890323,4998.782796,2041.731183,5220.255914,2223.498925,397.7849462,575.0258065,726.9139785,1026.606452,300.427957,1008.16129,1358.56129,756.855914,1168.090323,449.6946237,0
2013-11-29,30761.97849,25423.6129,23625.03656,4834.911828,12678.84731,10488.29032,14835.29247,7286.713978,2201.722581,3814.939785,4964.090323,2289.122581,5519.2,2367.913978,499.6129032,737.9698925,1003.636559,955.8989247,283.0645161,1042.212903,1369.036559,751.0451613,1155.180645,458.8989247,0.111111111
2013-12-06,27286.58925,23337.73978,19939.75914,4249.445161,11558.55699,10238.72258,12682.59785,6217.324731,1751.866667,3083.423656,4572.662366,2047.458065,5339.045161,1822.597849,444.2989247,623.116129,816.6129032,754.9182796,279.8989247,958.6731183,1342.898925,616.2924731,1138.516129,440.1655914,0.111111111
2013-12-13,26184.00645,20636.71613,19449.94624,4583.522581,12755.77849,10873.71613,11582.83656,5907.724731,1811.298925,2895.432258,4762.245161,2070.894624,4589.339785,1876.916129,412.2903226,647.0924731,682.6924731,655.5784946,240.3032258,1174.782796,1435.012903,549.2258065,1037.378495,531.6989247,0.142857143
2013-12-20,27753.7957,20145.55914,20549.05591,5316.746237,13878.11183,10543.05806,11851.22366,7307.036559,2089.784946,3404.789247,4691.466667,2174.464516,4799.597849,1787.049462,442.3333333,615.2451613,575.1225806,570.0580645,272.1698925,1153.31828,1392.95914,512.7784946,1097.111828,585.6129032,0.142857143
